year,distr,avtemp,totalrain,crops,trend,plntdha,prodmt,basalfert,topfert,aprrain,marrain,febrain,janrain,aprtemp,martemp,febtemp,jantemp,octrain,novrain,decrain,octtemp,novtemp,dectemp,totaltemp,tempsd,rainsd,aezs,ageczs,meanrain,raincov,meantemp,tempcov,aez3,aez2a,aez2b,aez1,prodkgs,yieldkgs,temp2,rain2,amchnge2,temprain,ondtemp,jfmtemp,ondrain,jfmrain,amchnge,lnyieldkgs,lnavtemp,lntotalrain,lnondrain,lnjfmrain,lnondtemp,lnjfmtemp,lnamchnge,lntempcov,lnraincov,aers,aer1,aer2,aer3,aer4,dup
2004.0,Solwezi,24.416666,,Maize,23.0,13118.0,18915.8746,0.0,0.0,,126.2,170.0,,,23.35,24.05,,39.8,,,25.85,,,73.25,0.95964193,166.96053,0.0,3.0,1028.87,16.227562,22.989763,4.174214,1.0,0.0,0.0,0.0,1.8915874e+07,1441.9785,596.1736,,0.068089254,,25.85,23.7,,296.2,0.26093918,7.2737713,3.195266,,,5.691035,3.2523105,3.1654751,-1.343468,1.428926,2.7867112,AERIII,0.0,0.0,0.0,1.0,0.0
2004.0,Zambezi,23.283333,1043.0999755859375,Maize,24.0,1877.0,2760.97477,0.0,0.0,36.3,178.0,147.3,299.7,,23.25,22.75,,0.0,116.4,301.7,23.85,,,69.85,0.95964193,166.96053,0.0,3.0,1028.87,16.227562,22.989763,4.174214,1.0,0.0,0.0,0.0,2.7609748e+06,1470.9508,542.1136,1.0880575e+06,0.0316639,24286.844,23.85,23.0,418.1,625.0,-0.17794353,7.2936645,3.1477377,6.949952,6.035721,6.437752,3.1717842,3.1354942,,1.428926,2.7867112,AERIII,0.0,0.0,0.0,1.0,0.0
2005.0,Chipata,24.95,1207.800048828125,Maize,25.0,49742.0,49118.0,0.0,0.0,0.0,60.2,154.3,364.2,23.75,,24.5,23.8,1.8,162.5,464.8,26.85,26.15,23.45,124.75,1.4490683,246.19109,2.0,2.0,837.8716,29.382914,23.784863,6.092397,0.0,0.0,1.0,0.0,4.9118e+07,987.45526,622.50256,1.458781e+06,0.012851615,30134.611,25.483334,24.15,629.1,578.7,0.113364965,6.895131,3.216874,7.0965557,6.44429,6.360784,3.2380247,3.1842844,-2.1771429,1.8070416,3.3804133,AERIIa,0.0,1.0,0.0,0.0,0.0
2005.0,Choma,,502.5,Maize,25.0,37113.0,26424.0,0.0,0.0,22.4,32.1,71.6,201.3,,,,,24.9,10.5,162.1,,,,0.0,1.4490683,246.19109,0.0,3.0,1028.87,23.928299,22.989763,6.3031025,1.0,0.0,0.0,0.0,2.6424e+07,711.98773,,252506.25,0.10487804,,,,197.5,305.0,0.32384878,6.568061,,6.2195954,5.2857385,5.7203116,,,-1.1274786,1.8410419,3.1750617,AERIIa,0.0,1.0,0.0,0.0,0.0
2005.0,Gwembe,28.625,478.70001220703125,Maize,11.0,1873.0,730.0,0.0,0.0,3.3,74.9,52.3,119.6,27.45,28.65,28.6,,13.7,21.4,196.8,,,,57.25,1.4490683,246.19109,1.0,1.0,689.4936,35.706074,24.191387,5.9900174,0.0,1.0,0.0,0.0,730000.0,389.74905,819.3906,229153.7,0.037561044,13702.788,,28.625,231.9,246.79999,-0.19380672,5.965503,3.3542805,6.171074,5.446306,5.5085783,,3.3542805,,1.7900944,3.5753207,AERI,1.0,0.0,0.0,0.0,0.0
2005.0,Isoka,23.333334,1049.699951171875,Maize,25.0,8632.0,11958.0,0.0,0.0,15.8,222.9,113.3,257.1,22.0,22.5,23.45,22.45,0.0,72.2,384.2,24.95,24.7,21.95,140.0,1.4490683,246.19109,0.0,3.0,1028.87,23.928299,22.989763,6.3031025,1.0,0.0,0.0,0.0,1.1958e+07,1385.3104,544.44446,1.10187e+06,0.031828675,24493.0,23.866667,22.800001,456.40002,593.30005,0.17840593,7.2336793,3.149883,6.9562597,6.1233697,6.3857,3.1724827,3.1267605,-1.7236938,1.8410419,3.1750617,AERIII,0.0,0.0,0.0,1.0,0.0
2005.0,Kabompo,24.15,1024.699951171875,Maize,25.0,6335.0,6076.0,0.0,0.0,,,,108.1,,,,23.9,0.0,0.0,245.5,,,24.4,48.3,1.4490683,246.19109,0.0,3.0,1028.87,23.928299,22.989763,6.3031025,1.0,0.0,0.0,0.0,6.076e+06,959.116,583.2225,1.05001e+06,0.04434232,24746.504,24.4,23.9,245.5,108.1,0.21057616,6.866012,3.1842844,6.932155,5.503297,4.683057,3.1945832,3.1738784,-1.5579078,1.8410419,3.1750617,AERIII,0.0,0.0,0.0,1.0,0.0
2005.0,Kafue,23.725,550.2999877929688,Maize,25.0,8716.0,4528.0,0.0,0.0,2.9,92.5,31.9,140.5,21.75,23.55,23.6,,56.2,32.0,197.2,,24.2,23.55,94.899994,1.4490683,246.19109,1.0,1.0,689.4936,35.706074,24.191387,5.9900174,0.0,1.0,0.0,0.0,4.528e+06,519.50433,562.8757,302830.06,0.0,13055.867,23.875,23.575,285.4,264.9,0.0,6.2528753,3.1665294,6.3104634,5.6538916,5.5793524,3.1728318,3.1601868,,1.7900944,3.5753207,AERI,1.0,0.0,0.0,0.0,0.0
2005.0,Kalabo,24.599998,631.0999755859375,Maize,19.0,12506.0,2491.0,0.0,0.0,,232.0,58.0,233.6,,25.3,24.8,,16.9,0.6,90.0,,24.0,24.3,98.399994,1.4490683,246.19109,3.0,2.0,837.8716,29.382914,23.784863,6.092397,0.0,0.0,0.0,1.0,2.491e+06,199.18439,605.1599,398287.2,0.11198351,15525.059,24.15,25.05,107.5,523.6,0.33463937,5.294231,3.2027464,6.4474645,4.6774907,6.260728,3.1842844,3.2208738,-1.0947019,1.8070416,3.3804133,AERIIb,0.0,0.0,1.0,0.0,0.0
2005.0,Kaoma,25.575,825.7999877929688,Maize,19.0,15011.0,12860.0,0.0,0.0,,174.2,109.4,247.9,,25.1,25.8,25.25,2.8,93.2,198.3,25.4,26.15,25.75,153.45001,1.4490683,246.19109,3.0,2.0,837.8716,29.382914,23.784863,6.092397,0.0,0.0,0.0,1.0,1.286e+07,856.7051,654.0807,681945.6,0.036376715,21119.836,25.766666,25.383333,294.3,531.5,0.1907268,6.7530937,3.2416153,6.7163525,5.6845994,6.2757034,3.2490816,3.2340927,-1.6569133,1.8070416,3.3804133,AERIIb,0.0,0.0,1.0,0.0,0.0
2005.0,Kasama,25.125,,Maize,25.0,8493.0,14516.0,0.0,0.0,67.6,,,,,,,,6.8,216.05,350.8,25.15,25.1,,50.25,1.4490683,246.19109,0.0,3.0,1028.87,23.928299,22.989763,6.3031025,1.0,0.0,0.0,0.0,1.4516e+07,1709.1722,631.2656,,0.19464584,,25.125,,573.65,,0.44118685,7.4437647,3.2238634,,6.3520193,,3.2238634,,-0.81828684,1.8410419,3.1750617,AERIII,0.0,0.0,0.0,1.0,0.0
2005.0,Livingstone,24.241667,414.20001220703125,Maize,25.0,397.0,102.0,0.0,0.0,4.5,41.8,13.1,183.8,23.2,23.95,24.85,23.75,0.0,2.5,173.0,24.75,23.95,24.2,145.45,1.4490683,246.19109,1.0,1.0,689.4936,35.706074,24.191387,5.9900174,0.0,1.0,0.0,0.0,102000.0,256.92694,587.6584,171561.66,0.031089595,10040.898,24.300001,24.183334,175.5,238.70001,0.17632242,5.548792,3.188073,6.026349,5.1676393,5.475208,3.1904764,3.1856637,-1.7354411,1.7900944,3.5753207,AERI,1.0,0.0,0.0,0.0,0.0
2005.0,Lusaka,24.766666,733.4000244140625,Maize,19.0,372.0,225.0,0.0,0.0,0.0,35.7,54.5,140.8,23.65,24.5,24.65,24.2,0.0,32.8,469.6,25.95,26.1,23.2,148.6,1.4490683,246.19109,1.0,1.0,689.4936,35.706074,24.191387,5.9900174,0.0,1.0,0.0,0.0,225000.0,604.8387,613.38776,537875.6,1.0,18163.873,25.083334,24.45,502.4,231.0,-15.577957,6.4049616,3.2094986,6.597691,6.2193966,5.4424176,3.2222037,3.1966302,,1.7900944,3.5753207,AERIIa,0.0,1.0,0.0,0.0,0.0
2005.0,Mazabuka,23.31,583.7000122070312,Maize,25.0,22056.0,12478.0,0.0,0.0,,27.2,37.6,262.8,,23.2,,22.6,18.0,85.0,153.1,23.35,24.3,23.1,116.55,1.4490683,246.19109,2.0,2.0,837.8716,29.382914,23.784863,6.092397,0.0,0.0,1.0,0.0,1.2478e+07,565.74176,543.3561,340705.72,0.13590468,13606.047,23.583334,22.900002,256.1,327.6,-0.36865252,6.3381376,3.1488824,6.369387,5.545568,5.7917933,3.1605403,3.131137,,1.8070416,3.3804133,AERIIa,0.0,1.0,0.0,0.0,0.0
2005.0,Mbala,23.41,968.7999877929688,Maize,25.0,25411.0,26341.0,0.0,0.0,,161.9,63.1,193.7,,23.4,,22.6,3.9,139.0,407.2,24.15,24.35,22.55,117.05,1.4490683,246.19109,0.0,3.0,1028.87,23.928299,22.989763,6.3031025,1.0,0.0,0.0,0.0,2.6341e+07,1036.5983,548.0281,938573.44,0.35945243,22679.607,23.683332,23.0,550.1,418.69998,0.5995435,6.9437,3.1531632,6.876058,6.3101,6.0371547,3.1647716,3.1354942,-0.5115867,1.8410419,3.1750617,AERIII,0.0,0.0,0.0,1.0,0.0
2005.0,Mumbwa,,,Maize,25.0,18731.0,13674.0,0.0,0.0,,,,,,,,,,,,,,,0.0,1.4490683,246.19109,2.0,2.0,837.8716,29.382914,23.784863,6.092397,0.0,0.0,1.0,0.0,1.3674e+07,730.0198,,,0.030179577,,,,,,-0.1737227,6.5930715,,,,,,,,1.8070416,3.3804133,AERIIa,0.0,1.0,0.0,0.0,0.0
2005.0,Mwinilunga,23.483334,,Maize,25.0,4505.0,8837.0,0.0,0.0,,,,,,,,,63.8,137.2,220.0,24.05,23.4,23.0,70.45,1.4490683,246.19109,0.0,3.0,1028.87,23.928299,22.989763,6.3031025,1.0,0.0,0.0,0.0,8.837e+06,1961.5983,551.467,,0.26133543,,23.483334,,421.0,,0.5112098,7.581515,3.156291,,6.042633,,3.156291,,-0.6709752,1.8410419,3.1750617,AERIII,0.0,0.0,0.0,1.0,0.0
2005.0,Ndola,22.633333,1027.699951171875,Maize,25.0,4704.0,6380.0,0.0,0.0,5.6,150.4,92.2,357.8,21.85,,23.35,,26.1,118.2,283.0,,22.3,22.25,67.9,1.4490683,246.19109,0.0,3.0,1028.87,23.928299,22.989763,6.3031025,1.0,0.0,0.0,0.0,6.38e+06,1356.2925,512.26776,1.0561672e+06,0.16262977,23260.275,22.275,23.35,427.3,600.4,0.40327382,7.21251,3.1194236,6.9350786,6.0574865,6.3975964,3.1034648,3.150597,-0.90813947,1.8410419,3.1750617,AERIII,0.0,0.0,0.0,1.0,0.0
2005.0,Petauke,24.383333,706.0,Maize,25.0,39766.0,28861.0,0.0,0.0,0.0,0.0,43.0,323.8,23.35,24.15,24.25,23.65,64.2,130.2,144.8,25.7,24.8,23.75,146.3,1.4490683,246.19109,2.0,2.0,837.8716,29.382914,23.784863,6.092397,0.0,0.0,1.0,0.0,2.8861e+07,725.77075,594.54694,498436.0,0.0077245026,17214.633,24.75,24.016666,339.2,366.8,0.08788915,6.587234,3.1938999,6.559615,5.82659,5.9048166,3.2088256,3.1787481,-2.431679,1.8070416,3.3804133,AERIIa,0.0,1.0,0.0,0.0,0.0
2005.0,Zambezi,22.5,1043.0999755859375,Maize,25.0,1738.0,2448.0,0.0,0.0,58.3,,113.4,236.1,20.95,,23.1,22.25,,140.8,207.9,,22.15,,67.5,1.4490683,246.19109,0.0,3.0,1028.87,23.928299,22.989763,6.3031025,1.0,0.0,0.0,0.0,2.448e+06,1408.5155,506.25,1.0880575e+06,0.006396318,23469.75,22.15,22.675,348.7,349.5,-0.07997698,7.250292,3.1135154,6.949952,5.854212,5.8565035,3.0978374,3.121263,,1.8410419,3.1750617,AERIII,0.0,0.0,0.0,1.0,0.0
2006.0,Chipata,24.9875,1207.800048828125,Maize,26.0,47487.0,71382.0,0.0,0.0,228.7,462.5,,424.4,22.95,23.45,,24.05,2.9,163.3,168.8,26.9,,25.55,99.95,1.1823256,218.18788,2.0,2.0,837.8716,26.040731,23.784863,4.9709163,0.0,0.0,1.0,0.0,7.1382e+07,1503.1903,624.3751,1.458781e+06,0.0022549848,30179.902,26.224998,23.75,335.0,886.9,-0.04748668,7.315345,3.2183757,7.0965557,5.8141303,6.787732,3.2667131,3.1675825,,1.6036042,3.259662,AERIIa,0.0,1.0,0.0,0.0,0.0
2006.0,Choma,21.05,912.3999633789062,Maize,26.0,27322.0,45177.0,0.0,0.0,1.2,107.1,216.5,293.8,20.0,21.05,,,0.0,85.0,210.0,,,,21.05,1.1823256,218.18788,0.0,3.0,1028.87,21.206554,22.989763,5.142835,1.0,0.0,0.0,0.0,4.5177e+07,1653.5027,443.10248,832473.7,0.12841895,19206.018,,21.05,295.0,617.39996,-0.3583559,7.410651,3.0469005,6.8160787,5.6869755,6.425517,,3.0469005,,1.6376045,3.0543103,AERIIa,0.0,1.0,0.0,0.0,0.0
2006.0,Gwembe,,1101.9000244140625,Maize,12.0,3002.0,2865.0,0.0,0.0,12.1,172.0,307.1,147.1,,,,,0.0,103.8,371.9,,,,0.0,1.1823256,218.18788,1.0,1.0,689.4936,31.644657,24.191387,4.8873825,0.0,1.0,0.0,0.0,2.865e+06,954.3638,,1.2141836e+06,0.14143813,,,,475.7,626.2,0.3760826,6.861045,,7.0047913,6.1647873,6.4396696,,,-0.97794646,1.5866569,3.4545693,AERI,1.0,0.0,0.0,0.0,0.0
2006.0,Isoka,22.75,1049.699951171875,Maize,26.0,8345.0,14029.0,0.0,0.0,110.5,,248.6,,21.35,,22.75,,,,,,,,22.75,1.1823256,218.18788,0.0,3.0,1028.87,21.206554,22.989763,5.142835,1.0,0.0,0.0,0.0,1.4029e+07,1681.1265,517.5625,1.10187e+06,0.0011827993,23880.674,,22.75,,248.6,-0.03439185,7.4272194,3.1245651,6.9562597,,5.5158453,,3.1245651,,1.6376045,3.0543103,AERIII,0.0,0.0,0.0,1.0,0.0
2006.0,Kabwe,22.825,730.1000366210938,Maize,26.0,1060.0,1329.0,0.0,0.0,1.7,119.8,193.8,203.0,20.45,22.35,23.15,22.9,,,353.0,,,22.9,91.299995,1.1823256,218.18788,2.0,2.0,837.8716,26.040731,23.784863,4.9709163,0.0,0.0,1.0,0.0,1.329e+06,1253.7736,520.98065,533046.06,1.0,16664.533,22.9,22.8,353.0,516.6,-1.4566038,7.133913,3.1278565,6.5931816,5.866468,6.2472687,3.131137,3.1267605,,1.6036042,3.259662,AERIIa,0.0,1.0,0.0,0.0,0.0
2006.0,Kafue,24.18,898.0,Maize,26.0,7907.0,11502.0,0.0,0.0,4.5,113.3,221.6,153.3,20.85,22.75,,23.65,0.0,90.1,319.7,25.25,25.6,23.65,120.9,1.1823256,218.18788,1.0,1.0,689.4936,31.644657,24.191387,4.8873825,0.0,1.0,0.0,0.0,1.1502e+07,1454.6604,584.6724,806404.0,0.010468237,21713.64,24.833334,23.2,409.80002,488.2,-0.102314405,7.282528,3.185526,6.80017,6.0156693,6.1907253,3.2121868,3.1441524,,1.5866569,3.4545693,AERI,1.0,0.0,0.0,0.0,0.0
2006.0,Kalabo,23.85,631.0999755859375,Maize,20.0,4369.0,1783.0,0.0,0.0,36.8,135.0,176.1,215.0,22.7,23.85,,23.85,,,,,,,47.7,1.1823256,218.18788,3.0,2.0,837.8716,26.040731,23.784863,4.9709163,0.0,0.0,0.0,1.0,1.783e+06,408.10254,568.8225,398287.2,3.4686823,15051.734,,23.85,,526.1,-1.8624399,6.0115185,3.1717842,6.4474645,,6.2654915,,3.1717842,,1.6036042,3.259662,AERIIb,0.0,0.0,1.0,0.0,0.0
2006.0,Kaoma,,825.7999877929688,Maize,20.0,9638.0,10284.0,0.0,0.0,,,,,,,,,,,,,,,0.0,1.1823256,218.18788,3.0,2.0,837.8716,26.040731,23.784863,4.9709163,0.0,0.0,0.0,1.0,1.0284e+07,1067.0264,,681945.6,0.31078485,,,,,,-0.5574808,6.972631,,6.7163525,,,,,,1.6036042,3.259662,AERIIb,0.0,0.0,1.0,0.0,0.0
2006.0,Kasama,20.949999,1181.75,Maize,26.0,4419.0,10609.0,0.0,0.0,18.65,280.3,370.55,268.40002,20.2,20.65,21.15,21.05,0.0,25.8,236.7,,,,62.85,1.1823256,218.18788,0.0,3.0,1028.87,21.206554,22.989763,5.142835,1.0,0.0,0.0,0.0,1.0609e+07,2400.7693,438.90247,1.396533e+06,0.8499513,24757.662,,20.949999,262.5,919.25,-0.92192805,7.7835445,3.0421386,7.074752,5.570251,6.8235583,,3.0421386,,1.6376045,3.0543103,AERIII,0.0,0.0,0.0,1.0,0.0
2006.0,Livingstone,24.625,414.20001220703125,Maize,26.0,165.0,296.0,0.0,0.0,9.8,118.2,187.6,176.0,21.95,,,23.3,0.0,,261.8,25.95,,,49.25,1.1823256,218.18788,1.0,1.0,689.4936,31.644657,24.191387,4.8873825,0.0,1.0,0.0,0.0,296000.0,1793.9395,606.3906,171561.66,1.9770063,10199.676,25.95,23.3,261.8,481.8,-1.4060606,7.4921694,3.2037623,6.026349,5.5675807,6.177529,3.2561717,3.1484532,,1.5866569,3.4545693,AERI,1.0,0.0,0.0,0.0,0.0
2006.0,Lusaka,23.73,733.4000244140625,Maize,20.0,479.0,920.0,0.0,0.0,15.75,175.7,229.9,224.0,22.4,22.85,23.0,23.0,0.0,,182.8,26.9,,22.9,118.65,1.1823256,218.18788,1.0,1.0,689.4936,31.644657,24.191387,4.8873825,0.0,1.0,0.0,0.0,920000.0,1920.6681,563.11285,537875.6,0.049899537,17403.582,24.9,22.95,182.8,629.6,0.22338204,7.560428,3.16674,6.597691,5.2083926,6.4450846,3.2148678,3.133318,-1.4988718,1.5866569,3.4545693,AERIIa,0.0,1.0,0.0,0.0,0.0
2006.0,Mansa,22.466667,,Maize,26.0,1877.0,3621.0,0.0,0.0,45.2,287.6,240.6,138.0,,22.0,22.7,22.7,,,,,,,67.4,1.1823256,218.18788,0.0,3.0,1028.87,21.206554,22.989763,5.142835,1.0,0.0,0.0,0.0,3.621e+06,1929.1422,504.75113,,0.00950547,,,22.466667,,666.2,-0.097496,7.564831,3.1120327,,,6.50159,,3.1120327,,1.6376045,3.0543103,AERIII,0.0,0.0,0.0,1.0,0.0
2006.0,Mazabuka,23.5,769.0,Maize,26.0,22952.0,46416.0,0.0,0.0,21.8,89.0,194.6,206.4,19.7,22.25,22.85,22.85,0.0,102.3,176.7,24.65,25.55,22.85,141.0,1.1823256,218.18788,2.0,2.0,837.8716,26.040731,23.784863,4.9709163,0.0,0.0,1.0,0.0,4.6416e+07,2022.3074,552.25,591361.0,0.0015239648,18071.5,24.35,22.65,279.0,490.0,0.03903799,7.6119943,3.1570003,6.645091,5.6312118,6.1944056,3.1925318,3.1201599,-3.2432199,1.6036042,3.259662,AERIIa,0.0,1.0,0.0,0.0,0.0
2006.0,Mbala,22.558332,953.7000122070312,Maize,26.0,18267.0,24087.0,0.0,0.0,96.3,218.5,232.5,172.6,21.5,21.6,21.55,21.5,11.4,126.2,192.5,25.05,24.05,21.6,135.35,1.1823256,218.18788,0.0,3.0,1028.87,21.206554,22.989763,5.142835,1.0,0.0,0.0,0.0,2.4087e+07,1318.6073,508.87836,909543.7,0.15294962,21513.883,23.566666,21.55,330.09998,623.6,-0.39108774,7.1843314,3.1161046,6.860349,5.7993956,6.435509,3.1598332,3.0703757,,1.6376045,3.0543103,AERIII,0.0,0.0,0.0,1.0,0.0
2006.0,Mongu,,,Maize,26.0,10501.0,5060.0,0.0,0.0,,181.7,190.0,257.0,,,,,,62.8,83.7,,,,0.0,1.1823256,218.18788,3.0,2.0,837.8716,26.040731,23.784863,4.9709163,0.0,0.0,0.0,1.0,5.06e+06,481.85886,,,0.0045201005,,,,146.5,628.7,0.06723169,6.1776514,,,4.9870253,6.443654,,,-2.6996105,1.6036042,3.259662,AERIIb,0.0,0.0,1.0,0.0,0.0
2006.0,Mumbwa,25.216667,,Maize,26.0,18008.0,27177.0,0.0,0.0,0.4,,139.8,208.6,20.55,,22.75,,0.0,189.0,176.1,26.65,26.25,,75.65,1.1823256,218.18788,2.0,2.0,837.8716,26.040731,23.784863,4.9709163,0.0,0.0,1.0,0.0,2.7177e+07,1509.1626,635.8803,,0.0016119281,,26.45,22.75,365.1,348.40002,-0.040148824,7.31931,3.2275052,,5.9001713,5.853351,3.2752562,3.1245651,,1.6036042,3.259662,AERIIa,0.0,1.0,0.0,0.0,0.0
2006.0,Mwinilunga,22.35,,Maize,26.0,5547.0,13989.0,0.0,0.0,37.3,,364.4,170.7,21.0,,,,32.2,156.3,241.8,,,22.35,22.35,1.1823256,218.18788,0.0,3.0,1028.87,21.206554,22.989763,5.142835,1.0,0.0,0.0,0.0,1.3989e+07,2521.9038,499.52252,,0.035287354,,22.35,,430.3,535.1,0.18784928,7.8327694,3.1068263,,6.0644827,6.2824535,3.1068263,,-1.6721153,1.6376045,3.0543103,AERIII,0.0,0.0,0.0,1.0,0.0
2006.0,Ndola,22.916666,1027.699951171875,Maize,26.0,6167.0,14975.0,0.0,0.0,30.1,212.9,306.5,,20.55,22.1,,,0.0,152.1,251.0,24.1,,22.55,68.75,1.1823256,218.18788,0.0,3.0,1028.87,21.206554,22.989763,5.142835,1.0,0.0,0.0,0.0,1.4975e+07,2428.247,525.1736,1.0561672e+06,0.056278273,23551.457,23.325,22.1,403.1,519.4,0.23723042,7.7949247,3.1318643,6.9350786,5.9991846,6.2526746,3.149526,3.0955777,-1.4387233,1.6376045,3.0543103,AERIII,0.0,0.0,0.0,1.0,0.0
2006.0,Petauke,24.75,706.0,Maize,26.0,47864.0,57920.0,0.0,0.0,,161.0,114.9,,,22.9,23.65,,0.0,37.1,166.4,26.55,26.6,24.05,123.75,1.1823256,218.18788,2.0,2.0,837.8716,26.040731,23.784863,4.9709163,0.0,0.0,1.0,0.0,5.792e+07,1210.0952,612.5625,498436.0,0.028624477,17473.5,25.733334,23.275,203.5,275.9,0.1691877,7.0984545,3.2088256,6.559615,5.315666,5.6200385,3.2477872,3.1473799,-1.7767465,1.6036042,3.259662,AERIIa,0.0,1.0,0.0,0.0,0.0
2006.0,Sesheke,23.016666,,Maize,25.0,8820.0,3693.0,0.0,0.0,,124.0,244.6,154.3,,22.25,23.75,23.05,,,,,,,69.05,1.1823256,218.18788,1.0,1.0,689.4936,31.644657,24.191387,4.8873825,0.0,1.0,0.0,0.0,3.693e+06,418.7075,529.7669,,0.0140914675,,,23.016666,,522.9,-0.118707485,6.037173,3.1362185,,,6.2593904,,3.1362185,,1.5866569,3.4545693,AERI,1.0,0.0,0.0,0.0,0.0
2006.0,Solwezi,23.3,,Maize,25.0,14785.0,20414.0,0.0,0.0,112.3,251.5,243.2,229.4,,,,23.3,,,,,,,23.3,1.1823256,218.18788,0.0,3.0,1028.87,21.206554,22.989763,5.142835,1.0,0.0,0.0,0.0,2.0414e+07,1380.7238,542.88995,,0.012712428,,,23.3,,724.1,0.112749405,7.230363,3.1484532,,,6.5849295,,3.1484532,-2.1825876,1.6376045,3.0543103,AERIII,0.0,0.0,0.0,1.0,0.0
2006.0,Zambezi,23.24,1084.5999755859375,Maize,26.0,2799.0,2541.0,0.0,0.0,21.7,210.4,179.5,287.5,20.95,22.35,22.95,22.85,38.7,212.7,155.8,25.15,,22.9,116.200005,1.1823256,218.18788,0.0,3.0,1028.87,21.206554,22.989763,5.142835,1.0,0.0,0.0,0.0,2.541e+06,907.8242,540.0976,1.1763571e+06,0.14368948,25206.104,24.025,22.716667,407.2,677.4,0.37906396,6.811051,3.145875,6.9889665,6.0093045,6.518262,3.179095,3.1230989,-0.97005033,1.6376045,3.0543103,AERIII,0.0,0.0,0.0,1.0,0.0
2007.0,Chipata,24.8,1925.199951171875,Maize,27.0,43234.0,64229.0,2462.0,2663.0,18.0,176.4,553.9,702.3,22.525,23.95,23.55,23.2,0.0,156.7,335.9,27.45,26.35,24.3,148.8,1.3877327,335.6855,2.0,2.0,837.8716,40.06407,23.784863,5.834521,0.0,0.0,1.0,0.0,6.4229e+07,1485.6132,615.04,3.7063948e+06,0.009676983,47744.957,26.033333,23.566668,492.59998,1432.6,-0.098371655,7.3035827,3.2108436,7.562785,6.1996975,7.2672462,3.2593777,3.1598334,,1.7637922,3.69048,AERIIa,0.0,1.0,0.0,0.0,0.0
2007.0,Choma,23.08,883.3999633789062,Maize,27.0,21858.0,49953.0,1340.0,1456.0,48.2,72.1,72.5,367.3,20.5,22.6,22.8,22.35,6.8,143.3,221.4,,24.0,23.65,115.4,1.3877327,335.6855,0.0,3.0,1028.87,32.626617,22.989763,6.0363073,1.0,0.0,0.0,0.0,4.9953e+07,2285.3418,532.6864,780395.5,0.062488563,20388.871,23.825,22.583334,371.5,511.9,-0.24997713,7.734271,3.1389663,6.783778,5.9175487,6.238129,3.1707356,3.1172123,,1.7977924,3.4851284,AERIIa,0.0,1.0,0.0,0.0,0.0
2007.0,Gwembe,28.29,751.0,Maize,13.0,3066.0,2998.0,135.0,125.0,10.3,158.8,21.7,344.0,26.0,27.65,27.7,26.8,0.0,69.8,156.7,,29.95,29.35,141.45,1.3877327,335.6855,1.0,1.0,689.4936,48.685802,24.191387,5.7364745,0.0,1.0,0.0,0.0,2.998e+06,977.8213,800.32416,564001.0,0.0004357282,21245.791,29.650002,27.383333,226.5,524.5,0.020874104,6.885327,3.3425083,6.6214056,5.4227448,6.2624454,3.3894622,3.3099346,-3.869246,1.7468448,3.8853874,AERI,1.0,0.0,0.0,0.0,0.0
2007.0,Isoka,22.6875,,Maize,27.0,9743.0,14339.0,398.0,382.0,35.3,96.1,266.4,264.1,22.05,22.15,22.15,22.2,,143.7,,,24.25,,90.75,1.3877327,335.6855,0.0,3.0,1028.87,32.626617,22.989763,6.0363073,1.0,0.0,0.0,0.0,1.4339e+07,1471.7233,514.72266,,0.0205887,,24.25,22.166666,143.7,626.6,0.14348763,7.2941895,3.121814,,4.9677277,6.4403086,3.1884167,3.0985897,-1.9415064,1.7977924,3.4851284,AERIII,0.0,0.0,0.0,1.0,0.0
2007.0,Kabwe,23.375,,Maize,27.0,1837.0,5120.0,255.0,261.0,,62.5,518.7,242.8,,23.35,23.15,23.05,,102.5,140.5,,,23.95,93.5,1.3877327,335.6855,2.0,2.0,837.8716,40.06407,23.784863,5.834521,0.0,0.0,1.0,0.0,5.12e+06,2787.153,546.3906,,0.1789055,,23.95,23.183332,243.0,824.0,0.42297223,7.932776,3.151667,,5.4930615,6.7141705,3.1759684,3.1434336,-0.8604487,1.7637922,3.69048,AERIIa,0.0,1.0,0.0,0.0,0.0
2007.0,Kaoma,23.949999,,Maize,21.0,12747.0,16093.0,391.0,389.0,,121.9,351.4,304.0,,24.3,23.75,23.8,,204.0,302.9,,,,71.85,1.3877327,335.6855,3.0,2.0,837.8716,40.06407,23.784863,5.834521,0.0,0.0,0.0,1.0,1.6093e+07,1262.4932,573.6024,,0.059487466,,,23.949999,506.9,777.30005,0.24390052,7.140844,3.1759682,,6.228314,6.6558266,,3.1759682,-1.4109949,1.7637922,3.69048,AERIIb,0.0,0.0,1.0,0.0,0.0
2007.0,Kasama,21.2875,1181.75,Maize,27.0,6028.0,11829.0,915.0,908.0,47.65,280.75,,,21.625,21.75,,,122.100006,239.0,442.05,22.85,20.9,19.65,85.15,1.3877327,335.6855,0.0,3.0,1028.87,32.626617,22.989763,6.0363073,1.0,0.0,0.0,0.0,1.1829e+07,1962.3424,453.15768,1.396533e+06,0.07124684,25156.504,21.133333,21.75,803.15,280.75,0.26692104,7.581894,3.05812,7.074752,6.6885414,5.6374645,3.0508516,3.0796137,-1.3208023,1.7977924,3.4851284,AERIII,0.0,0.0,0.0,1.0,0.0
